Order_ID,Order_Date,Year,MonthIndex,Month,Quarter,State,City,Dealer_Name,Sales_Channel,Bike_Model,Bike_Segment,Engine_CC,Color,Customer_Age,Customer_Gender,Payment_Mode,On_Road_Price,Discount,Insurance_Amount,Accessories_Amount,Finance_Amount,Exchange_Bonus,Net_Sales_Amount,Cost_Price,Gross_Profit,Delivery_Days,Customer_Rating
ORD017467,23-12-2024,2024,12,December,Q4,Maharashtra,Mumbai,Hero Dealer Mumbai,Showroom Walk-in,Splendor Plus,Commuter,100,White,30,Male,Cash,90111,2968,5533,11592,0,1899,95723,64349,31374,2,4.7
ORD017468,25-08-2021,2021,8,August,Q3,Maharashtra,Nagpur,Hero Dealer Nagpur,Corporate Sale,Xoom 125,Scooter,125,Matte Blue,57,Female,Finance,98012,3866,6295,10522,70473,397,107234,76965,30269,4,3.6
ORD017469,04-04-2020,2020,4,April,Q2,West Bengal,Kolkata,Hero Dealer Kolkata,Corporate Sale,Splendor Plus,Commuter,100,Grey,21,Male,Credit Card,95360,7719,3492,1044,0,2960,107631,80310,27321,4,3.7
ORD017470,04-05-2020,2020,5,May,Q2,Rajasthan,Jaipur,Hero Dealer Jaipur,Corporate Sale,HF Deluxe,Commuter,97,Green,42,Male,Cash,71779,5820,2207,696,0,3296,77645,62049,15596,4,4.6
ORD017471,20-10-2022,2022,10,October,Q4,Uttar Pradesh,Noida,Hero Dealer Noida,Online Booking,Splendor Plus,Commuter,100,Green,23,Female,Credit Card,90253,2826,4558,2281,0,3770,101549,70365,31184,3,4.7
ORD017472,06-03-2023,2023,3,March,Q1,Karnataka,Bangalore,Hero Dealer Bangalore,Showroom Walk-in,Glamour,Commuter,125,Red,19,Male,Cash,102354,4266,3938,12924,0,1908,116274,87994,28280,8,3.5
ORD017473,05-08-2020,2020,8,August,Q3,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Corporate Sale,Super Splendor,Commuter,125,Grey,35,Female,UPI,95838,1109,2421,4590,2950,405,100766,81957,18809,5,4.0
ORD017474,30-08-2023,2023,8,August,Q3,Haryana,Faridabad,Hero Dealer Faridabad,Corporate Sale,Splendor Plus,Commuter,100,Matte Blue,51,Female,Credit Card,98712,444,8838,4801,0,2408,97691,81881,15810,11,3.8
ORD017475,17-04-2024,2024,4,April,Q2,Assam,Guwahati,Hero Dealer Guwahati,Online Booking,Xtreme 250R,Sports,249,Blue,55,Male,UPI,202859,1040,16565,8700,0,1021,230248,162619,67629,4,4.4
ORD017476,18-11-2025,2025,11,November,Q4,Karnataka,Mysore,Hero Dealer Mysore,Corporate Sale,Splendor Plus,Commuter,100,Red,46,Female,UPI,91519,5017,3209,3654,0,3880,91916,67974,23942,14,4.0
ORD017477,12-04-2025,2025,4,April,Q2,Gujarat,Vadodara,Hero Dealer Vadodara,Showroom Walk-in,HF Deluxe,Commuter,97,Grey,35,Female,Cash,72713,1888,6871,2306,15814,1675,77366,57911,19455,12,4.5
ORD017478,24-02-2024,2024,2,February,Q1,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Corporate Sale,Glamour,Commuter,125,Blue,53,Female,Cash,95772,7206,7642,12384,0,1317,92905,68773,24132,13,3.6
ORD017479,23-11-2025,2025,11,November,Q4,Chhattisgarh,Raipur,Hero Dealer Raipur,Showroom Walk-in,Super Splendor,Commuter,125,Grey,23,Male,Credit Card,95200,5240,8328,4682,42890,4291,96117,78702,17415,15,4.1
ORD017480,16-12-2025,2025,12,December,Q4,Kerala,Kochi,Hero Dealer Kochi,Online Booking,Passion Plus,Commuter,97,Blue,34,Female,Cash,91582,7076,7121,6946,0,1621,100627,66523,34104,10,3.5
ORD017481,02-10-2025,2025,10,October,Q4,Rajasthan,Jaipur,Hero Dealer Jaipur,Showroom Walk-in,Maestro Edge 125,Scooter,125,White,36,Male,UPI,75550,1967,3798,7001,0,2158,73477,56989,16488,8,4.2
ORD017482,10-01-2022,2022,1,January,Q1,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Showroom Walk-in,Xtreme 125R,Sports,125,White,44,Female,Finance,111418,9533,2864,13804,92360,1251,127355,83047,44308,12,3.9
ORD017483,29-01-2024,2024,1,January,Q1,Gujarat,Vadodara,Hero Dealer Vadodara,Corporate Sale,Super Splendor,Commuter,125,Grey,57,Female,UPI,95229,7017,8045,5855,0,694,91545,68414,23131,2,4.6
ORD017484,20-11-2024,2024,11,November,Q4,Haryana,Faridabad,Hero Dealer Faridabad,Corporate Sale,Glamour,Commuter,125,White,48,Female,Credit Card,95518,5137,6695,972,0,2798,102489,69093,33396,7,4.4
ORD017485,20-11-2021,2021,11,November,Q4,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Corporate Sale,Pleasure Plus,Scooter,110,Blue,44,Female,UPI,81074,3372,2538,975,0,2127,87128,58203,28925,12,4.3
ORD017486,17-06-2022,2022,6,June,Q2,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Online Booking,Xtreme 160R,Sports,163,Matte Blue,49,Female,Credit Card,135679,2713,2136,5180,0,7352,151094,108031,43063,9,4.0
ORD017487,16-12-2022,2022,12,December,Q4,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Online Booking,Xoom 125,Scooter,125,Grey,51,Male,Finance,97997,6669,9025,9047,66906,2667,96375,84042,12333,5,4.6
ORD017488,27-10-2025,2025,10,October,Q4,Haryana,Gurugram,Hero Dealer Gurugram,Corporate Sale,Xtreme 125R,Sports,125,Blue,32,Female,Cash,111880,4014,7652,3381,0,1211,115964,88485,27479,13,4.8
ORD017489,27-06-2022,2022,6,June,Q2,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Corporate Sale,Destini 125,Scooter,125,Grey,27,Male,Cash,92370,3252,3891,5459,0,839,100762,78921,21841,4,4.5
ORD017490,25-08-2021,2021,8,August,Q3,Haryana,Faridabad,Hero Dealer Faridabad,Showroom Walk-in,Splendor Plus,Commuter,100,Blue,53,Female,Cash,98315,1016,9373,6687,0,5063,104820,83592,21228,4,4.3
ORD017491,22-08-2020,2020,8,August,Q3,Odisha,Cuttack,Hero Dealer Cuttack,Corporate Sale,Splendor Plus,Commuter,100,Grey,40,Male,UPI,98471,1512,3549,4262,0,4608,105022,84407,20615,8,3.7
ORD017492,17-07-2025,2025,7,July,Q3,Goa,Panaji,Hero Dealer Panaji,Online Booking,Glamour,Commuter,125,Red,55,Male,Credit Card,96365,3508,2800,4967,0,4155,95755,73763,21992,5,4.3
ORD017493,09-03-2021,2021,3,March,Q1,West Bengal,Siliguri,Hero Dealer Siliguri,Corporate Sale,HF Deluxe,Commuter,97,Black,50,Female,Cash,71757,592,3501,2398,0,1988,80294,59488,20806,1,4.0
ORD017494,07-11-2025,2025,11,November,Q4,Karnataka,Hubli,Hero Dealer Hubli,Corporate Sale,Xtreme 160R,Sports,163,Red,19,Male,UPI,130787,4187,6330,778,0,4799,134492,93364,41128,1,3.6
ORD017495,10-02-2024,2024,2,February,Q1,West Bengal,Siliguri,Hero Dealer Siliguri,Online Booking,Pleasure Plus,Scooter,110,Red,21,Male,Finance,84651,5652,2054,1950,78623,4913,97916,72420,25496,3,4.4
ORD017496,10-05-2022,2022,5,May,Q2,Rajasthan,Udaipur,Hero Dealer Udaipur,Corporate Sale,Passion Plus,Commuter,97,Blue,28,Male,UPI,94510,6054,5136,6586,15064,4264,99936,75126,24810,13,4.1
ORD017497,28-02-2022,2022,2,February,Q1,Punjab,Amritsar,Hero Dealer Amritsar,Online Booking,HF Deluxe,Commuter,97,Black,35,Female,UPI,71588,1133,5169,8868,0,2595,76272,62036,14236,8,4.6
ORD017498,02-06-2025,2025,6,June,Q2,Odisha,Cuttack,Hero Dealer Cuttack,Online Booking,Maestro Edge 125,Scooter,125,Blue,58,Female,Cash,78885,1348,4339,2005,0,650,81250,58596,22654,11,3.5
ORD017499,23-08-2023,2023,8,August,Q3,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Online Booking,HF Deluxe,Commuter,97,Blue,23,Female,Credit Card,74727,6601,1275,2140,0,181,80791,59806,20985,11,4.9
ORD017500,17-09-2022,2022,9,September,Q3,Himachal Pradesh,Shimla,Hero Dealer Shimla,Showroom Walk-in,HF Deluxe,Commuter,97,Matte Blue,57,Male,UPI,72523,1355,4227,8548,0,340,71368,61512,9856,3,4.0
ORD017501,12-02-2020,2020,2,February,Q1,West Bengal,Kolkata,Hero Dealer Kolkata,Corporate Sale,Maestro Edge 125,Scooter,125,Black,48,Female,Finance,79275,656,2944,2199,62538,3004,87382,64675,22707,8,3.7
ORD017502,06-11-2025,2025,11,November,Q4,Madhya Pradesh,Indore,Hero Dealer Indore,Corporate Sale,Maestro Edge 125,Scooter,125,Black,42,Male,Cash,82036,1300,5143,1279,0,1464,81965,62711,19254,4,4.3
ORD017503,22-05-2025,2025,5,May,Q2,Rajasthan,Jodhpur,Hero Dealer Jodhpur,Online Booking,Xoom 125,Scooter,125,Black,20,Male,UPI,99260,1365,8891,8167,45645,5624,95272,74700,20572,5,4.4
ORD017504,22-03-2021,2021,3,March,Q1,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Online Booking,Pleasure Plus,Scooter,110,Matte Blue,39,Male,Credit Card,83542,1271,7985,5372,1756,4492,85568,72399,13169,9,3.7
ORD017505,27-09-2020,2020,9,September,Q3,Gujarat,Surat,Hero Dealer Surat,Showroom Walk-in,Maestro Edge 125,Scooter,125,Red,32,Female,UPI,79020,6967,1461,2792,14660,1686,76339,57205,19134,7,5.0
ORD017506,15-09-2021,2021,9,September,Q3,Uttar Pradesh,Lucknow,Hero Dealer Lucknow,Online Booking,Xoom 125,Scooter,125,Matte Blue,28,Male,UPI,98074,2275,6235,4886,0,3082,108573,81253,27320,11,4.4
ORD017507,03-07-2020,2020,7,July,Q3,Punjab,Ludhiana,Hero Dealer Ludhiana,Corporate Sale,Passion Plus,Commuter,97,White,45,Male,Cash,89243,3981,1311,10898,0,117,89482,75258,14224,11,4.5
ORD017508,29-10-2025,2025,10,October,Q4,Tamil Nadu,Coimbatore,Hero Dealer Coimbatore,Online Booking,Passion Plus,Commuter,97,Black,19,Female,Cash,94341,6845,6881,2881,0,5333,100832,67733,33099,6,3.9
ORD017509,04-12-2024,2024,12,December,Q4,Jharkhand,Ranchi,Hero Dealer Ranchi,Showroom Walk-in,Pleasure Plus,Scooter,110,Red,56,Male,UPI,83820,7216,4034,6840,0,4891,96288,68709,27579,2,4.6
ORD017510,22-06-2022,2022,6,June,Q2,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Corporate Sale,Destini 125,Scooter,125,White,19,Male,Finance,94790,5961,8028,2679,83054,1408,102671,82326,20345,4,3.6
ORD017511,20-04-2021,2021,4,April,Q2,Uttar Pradesh,Noida,Hero Dealer Noida,Showroom Walk-in,Splendor Plus,Commuter,100,Matte Blue,47,Male,Cash,96270,2525,4278,5870,0,4309,101509,80000,21509,1,4.3
ORD017512,23-08-2022,2022,8,August,Q3,Gujarat,Vadodara,Hero Dealer Vadodara,Corporate Sale,Xtreme 125R,Sports,125,Blue,53,Female,Cash,121456,4485,10172,9365,0,1065,125378,94892,30486,7,3.9
ORD017513,18-03-2025,2025,3,March,Q1,Karnataka,Bangalore,Hero Dealer Bangalore,Corporate Sale,Splendor Plus,Commuter,100,Matte Blue,19,Female,UPI,89754,6714,5147,11476,0,1145,89783,69582,20201,5,4.0
ORD017514,29-07-2022,2022,7,July,Q3,Kerala,Kochi,Hero Dealer Kochi,Corporate Sale,Splendor Plus,Commuter,100,Blue,53,Female,Credit Card,89916,4640,2211,8800,0,2971,99858,70656,29202,9,4.3
ORD017515,29-06-2025,2025,6,June,Q2,Uttarakhand,Dehradun,Hero Dealer Dehradun,Corporate Sale,Splendor Plus,Commuter,100,Matte Blue,24,Male,UPI,97806,1484,8433,7486,0,4803,97450,71279,26171,4,4.6
ORD017516,27-06-2022,2022,6,June,Q2,Rajasthan,Jaipur,Hero Dealer Jaipur,Corporate Sale,Xpulse 200 4V,Adventure,199,Black,27,Male,Finance,162641,8914,2936,19385,133892,1730,163221,130547,32674,9,3.5
ORD017517,28-07-2025,2025,7,July,Q3,Rajasthan,Udaipur,Hero Dealer Udaipur,Showroom Walk-in,Xoom 125,Scooter,125,Green,23,Male,Credit Card,94118,443,3625,7613,0,2818,95865,71895,23970,11,3.6
ORD017518,05-04-2020,2020,4,April,Q2,Uttar Pradesh,Noida,Hero Dealer Noida,Corporate Sale,Xpulse 200 4V,Adventure,199,Black,43,Male,UPI,172054,501,13743,9194,0,5730,176334,140789,35545,10,4.8
ORD017519,07-01-2020,2020,1,January,Q1,Maharashtra,Mumbai,Hero Dealer Mumbai,Corporate Sale,Splendor Plus,Commuter,100,Grey,19,Female,Cash,95335,7834,3654,5983,0,2887,95920,68210,27710,8,4.7
ORD017520,13-10-2021,2021,10,October,Q4,Gujarat,Ahmedabad,Hero Dealer Ahmedabad,Corporate Sale,Glamour,Commuter,125,White,35,Male,UPI,95521,7025,9122,2993,27989,3170,110687,72585,38102,1,4.8
ORD017521,09-10-2023,2023,10,October,Q4,Haryana,Faridabad,Hero Dealer Faridabad,Showroom Walk-in,Splendor Plus,Commuter,100,White,27,Male,Credit Card,95161,3027,4126,2469,0,1900,93484,67745,25739,3,4.2
ORD017522,25-01-2020,2020,1,January,Q1,Jammu and Kashmir,Srinagar,Hero Dealer Srinagar,Online Booking,Super Splendor,Commuter,125,Black,48,Male,Finance,97298,5736,4490,10367,62279,3484,109291,74430,34861,13,4.4
ORD017523,29-12-2021,2021,12,December,Q4,Delhi,New Delhi,Hero Dealer New Delhi,Online Booking,Pleasure Plus,Scooter,110,Grey,58,Male,Credit Card,83797,1041,3430,6842,0,4788,87687,68128,19559,10,3.8
ORD017524,18-10-2020,2020,10,October,Q4,Rajasthan,Jodhpur,Hero Dealer Jodhpur,Online Booking,Splendor Plus,Commuter,100,Grey,53,Male,Finance,92608,8014,7147,10131,84224,4546,92571,68810,23761,11,3.5
ORD017525,17-10-2025,2025,10,October,Q4,Punjab,Amritsar,Hero Dealer Amritsar,Corporate Sale,Destini 125,Scooter,125,Green,20,Female,Finance,88910,6648,4580,1345,78894,3754,99375,69297,30078,8,3.9
ORD017526,12-12-2024,2024,12,December,Q4,Haryana,Gurugram,Hero Dealer Gurugram,Corporate Sale,Xtreme 125R,Sports,125,Grey,30,Female,Credit Card,116334,9240,2858,11882,0,1243,128924,98588,30336,6,3.6
ORD017527,26-11-2021,2021,11,November,Q4,Himachal Pradesh,Shimla,Hero Dealer Shimla,Showroom Walk-in,Splendor Plus,Commuter,100,Matte Blue,43,Male,Credit Card,95713,6738,6364,7347,0,4080,102557,80798,21759,8,4.6
ORD017528,09-05-2025,2025,5,May,Q2,Andhra Pradesh,Vijayawada,Hero Dealer Vijayawada,Showroom Walk-in,Xtreme 125R,Sports,125,Red,49,Female,Credit Card,111525,2691,1968,11978,0,5381,105575,79337,26238,14,4.4
ORD017529,11-10-2022,2022,10,October,Q4,Madhya Pradesh,Indore,Hero Dealer Indore,Corporate Sale,Xoom 125,Scooter,125,Red,46,Female,UPI,95282,5229,7686,2869,0,757,99808,82699,17109,3,4.8
ORD017530,31-08-2020,2020,8,August,Q3,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Showroom Walk-in,Xtreme 160R,Sports,163,Black,28,Female,Credit Card,140906,7216,9657,14558,0,5071,144193,122006,22187,10,4.6
ORD017531,29-05-2023,2023,5,May,Q2,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Online Booking,HF Deluxe,Commuter,97,Green,56,Male,Credit Card,76579,5585,2353,2387,0,2328,78132,66071,12061,13,3.6
ORD017532,27-07-2023,2023,7,July,Q3,Uttar Pradesh,Varanasi,Hero Dealer Varanasi,Online Booking,Xoom 125,Scooter,125,Red,50,Male,Cash,97518,5091,1434,11418,0,901,112659,84471,28188,7,3.5
ORD017533,06-04-2025,2025,4,April,Q2,Kerala,Thiruvananthapuram,Hero Dealer Thiruvananthapuram,Corporate Sale,Splendor Plus,Commuter,100,Grey,41,Male,Credit Card,97165,6501,2332,3242,0,4200,110994,71364,39630,5,4.7
ORD017534,10-01-2020,2020,1,January,Q1,Uttar Pradesh,Noida,Hero Dealer Noida,Showroom Walk-in,Xoom 125,Scooter,125,Grey,39,Male,Credit Card,92269,4761,4174,10295,0,1442,100581,77644,22937,9,4.5
ORD017535,25-12-2025,2025,12,December,Q4,Haryana,Gurugram,Hero Dealer Gurugram,Showroom Walk-in,Xtreme 160R,Sports,163,Grey,40,Male,Credit Card,139103,4755,4236,9048,4871,7436,157791,100407,57384,3,4.3
ORD017536,03-05-2021,2021,5,May,Q2,Tamil Nadu,Coimbatore,Hero Dealer Coimbatore,Showroom Walk-in,HF Deluxe,Commuter,97,White,19,Female,Cash,76528,3558,2836,4074,0,2582,80915,54417,26498,1,4.6
ORD017537,23-02-2021,2021,2,February,Q1,Punjab,Amritsar,Hero Dealer Amritsar,Showroom Walk-in,Xtreme 125R,Sports,125,Matte Blue,53,Male,Credit Card,122039,10123,4181,14723,0,4775,128362,86820,41542,2,3.8
ORD017538,08-12-2021,2021,12,December,Q4,Uttarakhand,Dehradun,Hero Dealer Dehradun,Online Booking,Glamour,Commuter,125,Black,58,Female,Cash,103533,4069,2014,6746,0,2560,99164,77371,21793,4,4.7
ORD017539,19-09-2025,2025,9,September,Q3,Rajasthan,Udaipur,Hero Dealer Udaipur,Showroom Walk-in,HF Deluxe,Commuter,97,Black,48,Male,UPI,77864,890,7647,6253,10004,2064,90210,59729,30481,4,3.7
ORD017540,26-07-2022,2022,7,July,Q3,Punjab,Ludhiana,Hero Dealer Ludhiana,Showroom Walk-in,Xtreme 250R,Sports,249,Grey,37,Female,UPI,189188,5048,16485,4679,0,11144,207511,139249,68262,12,4.7
ORD017541,20-04-2022,2022,4,April,Q2,Karnataka,Hubli,Hero Dealer Hubli,Corporate Sale,Xtreme 160R,Sports,163,Black,54,Female,Cash,142846,6718,6788,6651,0,4990,156305,121383,34922,5,4.3
ORD017542,22-03-2022,2022,3,March,Q1,Karnataka,Hubli,Hero Dealer Hubli,Showroom Walk-in,Xtreme 250R,Sports,249,Matte Blue,19,Male,Cash,203308,10379,9702,5371,0,9864,211338,163510,47828,14,4.6
ORD017543,17-06-2021,2021,6,June,Q2,West Bengal,Kolkata,Hero Dealer Kolkata,Corporate Sale,Xpulse 200 4V,Adventure,199,Grey,35,Female,Finance,167974,6741,7012,6581,123437,4493,164186,134951,29235,7,3.9
ORD017544,12-12-2025,2025,12,December,Q4,Haryana,Faridabad,Hero Dealer Faridabad,Showroom Walk-in,Passion Plus,Commuter,97,Matte Blue,22,Male,UPI,93216,937,2527,6323,0,1889,93016,70472,22544,3,3.7
ORD017545,13-03-2025,2025,3,March,Q1,Bihar,Patna,Hero Dealer Patna,Showroom Walk-in,Glamour,Commuter,125,Matte Blue,42,Female,UPI,104439,606,4571,4439,0,3754,113070,90723,22347,13,4.6
ORD017546,17-06-2023,2023,6,June,Q2,Karnataka,Hubli,Hero Dealer Hubli,Showroom Walk-in,Xtreme 160R,Sports,163,Matte Blue,29,Male,Credit Card,136085,9838,3198,4074,0,3731,153444,100572,52872,14,4.1
ORD017547,11-07-2020,2020,7,July,Q3,Tamil Nadu,Chennai,Hero Dealer Chennai,Online Booking,Splendor Plus,Commuter,100,Grey,31,Female,UPI,93799,7508,1536,1491,0,2465,106914,67926,38988,9,4.8
ORD017548,10-01-2025,2025,1,January,Q1,Uttar Pradesh,Lucknow,Hero Dealer Lucknow,Corporate Sale,HF Deluxe,Commuter,97,Blue,32,Female,UPI,78080,3115,3507,5868,30368,2396,90517,64473,26044,13,4.7
ORD017549,21-01-2025,2025,1,January,Q1,Punjab,Amritsar,Hero Dealer Amritsar,Online Booking,HF Deluxe,Commuter,97,Grey,50,Male,Cash,77578,2116,1110,4362,0,2902,87193,55926,31267,10,4.3
ORD017550,24-10-2025,2025,10,October,Q4,Kerala,Thiruvananthapuram,Hero Dealer Thiruvananthapuram,Showroom Walk-in,Xtreme 250R,Sports,249,Grey,27,Male,Finance,196228,14096,4476,14293,165569,1195,224866,158549,66317,5,4.3
ORD017551,17-01-2023,2023,1,January,Q1,Jammu and Kashmir,Srinagar,Hero Dealer Srinagar,Showroom Walk-in,Xtreme 160R,Sports,163,Blue,37,Female,Cash,141911,3276,13137,11173,0,2779,142260,102744,39516,4,3.5
ORD017552,29-10-2021,2021,10,October,Q4,Assam,Guwahati,Hero Dealer Guwahati,Online Booking,Xoom 125,Scooter,125,White,38,Female,Finance,98729,8727,5973,12251,67706,5892,97885,79019,18866,6,4.5
ORD017553,16-03-2023,2023,3,March,Q1,Maharashtra,Mumbai,Hero Dealer Mumbai,Showroom Walk-in,Xtreme 160R,Sports,163,Blue,23,Female,UPI,142700,7462,4511,5865,0,7028,161724,121479,40245,8,3.9
ORD017554,30-01-2022,2022,1,January,Q1,Chhattisgarh,Raipur,Hero Dealer Raipur,Corporate Sale,HF Deluxe,Commuter,97,Matte Blue,31,Male,UPI,72073,3142,4061,5329,0,603,79996,61338,18658,14,4.6
ORD017555,16-05-2024,2024,5,May,Q2,Uttar Pradesh,Kanpur,Hero Dealer Kanpur,Online Booking,Super Splendor,Commuter,125,Red,22,Male,Cash,98008,8372,8869,5462,0,4752,100502,85020,15482,5,4.2
ORD017556,29-03-2023,2023,3,March,Q1,Jammu and Kashmir,Srinagar,Hero Dealer Srinagar,Corporate Sale,Glamour,Commuter,125,White,47,Male,UPI,97339,3305,1662,2750,0,406,97184,82155,15029,6,4.0
ORD017557,17-01-2021,2021,1,January,Q1,Madhya Pradesh,Indore,Hero Dealer Indore,Showroom Walk-in,Xtreme 125R,Sports,125,Green,41,Male,UPI,121038,4536,1782,10234,0,4881,131911,88716,43195,10,4.5
ORD017558,23-01-2024,2024,1,January,Q1,West Bengal,Siliguri,Hero Dealer Siliguri,Showroom Walk-in,Xoom 125,Scooter,125,Matte Blue,27,Female,Finance,91156,8144,5163,3002,57110,4388,97102,73876,23226,10,4.8
ORD017559,13-02-2021,2021,2,February,Q1,Maharashtra,Pune,Hero Dealer Pune,Showroom Walk-in,Maestro Edge 125,Scooter,125,Green,53,Female,UPI,78139,6931,1227,4281,0,2568,89441,64017,25424,3,3.9
ORD017560,12-05-2020,2020,5,May,Q2,Odisha,Bhubaneswar,Hero Dealer Bhubaneswar,Online Booking,Xtreme 125R,Sports,125,Grey,43,Female,Finance,116199,5658,6236,4663,74204,5056,120218,87813,32405,15,3.5
ORD017561,09-08-2025,2025,8,August,Q3,Gujarat,Surat,Hero Dealer Surat,Corporate Sale,Passion Plus,Commuter,97,Black,51,Female,Credit Card,98310,2150,8393,5300,0,4799,103455,71357,32098,9,4.0
ORD017562,03-08-2022,2022,8,August,Q3,Punjab,Ludhiana,Hero Dealer Ludhiana,Online Booking,Xtreme 125R,Sports,125,Green,57,Male,Finance,115008,4258,3895,13673,87178,6866,124152,85887,38265,6,3.7
ORD017563,02-02-2024,2024,2,February,Q1,Haryana,Gurugram,Hero Dealer Gurugram,Showroom Walk-in,HF Deluxe,Commuter,97,White,47,Female,Cash,76688,5460,6095,2180,0,1866,78960,66516,12444,4,4.1
ORD017564,11-12-2024,2024,12,December,Q4,Kerala,Kochi,Hero Dealer Kochi,Corporate Sale,Glamour,Commuter,125,Green,47,Male,Credit Card,102751,9052,5862,1882,0,1030,96976,88775,8201,6,4.7
ORD017565,27-09-2020,2020,9,September,Q3,Tamil Nadu,Madurai,Hero Dealer Madurai,Online Booking,Glamour,Commuter,125,Green,24,Female,Cash,105133,1253,10226,13566,0,1137,101291,76944,24347,2,3.7
ORD017566,04-08-2022,2022,8,August,Q3,Jharkhand,Jamshedpur,Hero Dealer Jamshedpur,Showroom Walk-in,Maestro Edge 125,Scooter,125,Green,52,Female,Finance,79091,795,2938,9224,67895,4084,75272,67967,7305,8,4.4
ORD017567,21-04-2021,2021,4,April,Q2,Karnataka,Hubli,Hero Dealer Hubli,Showroom Walk-in,Xtreme 160R,Sports,163,Blue,25,Male,Finance,137264,9902,7918,6494,93712,2529,144981,107970,37011,6,4.7
ORD017568,03-04-2021,2021,4,April,Q2,Rajasthan,Jaipur,Hero Dealer Jaipur,Online Booking,HF Deluxe,Commuter,97,Matte Blue,48,Female,UPI,77551,2729,6311,3191,0,1493,86818,56264,30554,12,4.7
ORD017569,24-08-2021,2021,8,August,Q3,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Showroom Walk-in,Destini 125,Scooter,125,Red,23,Female,Finance,93195,7739,8152,10146,66564,2949,98029,67496,30533,5,3.6
ORD017570,01-09-2021,2021,9,September,Q3,Karnataka,Bangalore,Hero Dealer Bangalore,Online Booking,Xtreme 160R,Sports,163,Black,37,Male,Credit Card,138309,8401,12510,2913,0,3308,157081,115716,41365,9,3.6
ORD017571,07-08-2021,2021,8,August,Q3,Kerala,Kochi,Hero Dealer Kochi,Corporate Sale,Pleasure Plus,Scooter,110,Matte Blue,46,Male,Credit Card,81344,6696,7093,1130,0,1799,83057,63019,20038,1,3.9
ORD017572,25-04-2022,2022,4,April,Q2,Madhya Pradesh,Indore,Hero Dealer Indore,Showroom Walk-in,Xpulse 200 4V,Adventure,199,White,53,Female,Cash,174802,363,8729,17244,0,299,193750,126558,67192,6,3.6
ORD017573,27-06-2023,2023,6,June,Q2,Uttar Pradesh,Noida,Hero Dealer Noida,Online Booking,Destini 125,Scooter,125,Black,52,Female,UPI,91885,2666,1535,3195,0,722,99066,74681,24385,5,4.9
ORD017574,29-03-2025,2025,3,March,Q1,Andhra Pradesh,Visakhapatnam,Hero Dealer Visakhapatnam,Corporate Sale,Xtreme 125R,Sports,125,Grey,25,Female,Cash,116349,7037,10351,3913,0,3594,117969,93828,24141,10,4.1
ORD017575,16-08-2023,2023,8,August,Q3,Karnataka,Mysore,Hero Dealer Mysore,Corporate Sale,HF Deluxe,Commuter,97,Blue,54,Male,Cash,72611,3164,2912,3309,3221,4020,83035,58786,24249,1,4.5
ORD017576,31-12-2024,2024,12,December,Q4,Bihar,Patna,Hero Dealer Patna,Online Booking,Splendor Plus,Commuter,100,Grey,48,Female,Cash,96457,7878,6434,4622,0,3060,105761,71338,34423,10,3.9
ORD017577,05-02-2025,2025,2,February,Q1,Chandigarh,Chandigarh,Hero Dealer Chandigarh,Showroom Walk-in,Glamour,Commuter,125,Grey,44,Male,Finance,104371,7427,1694,11172,85870,817,104382,85053,19329,7,4.1
ORD017578,19-10-2021,2021,10,October,Q4,Rajasthan,Jaipur,Hero Dealer Jaipur,Corporate Sale,Maestro Edge 125,Scooter,125,White,34,Male,Credit Card,77546,3150,1873,6344,13198,4509,83871,67340,16531,7,4.9
ORD017579,31-07-2022,2022,7,July,Q3,Himachal Pradesh,Shimla,Hero Dealer Shimla,Corporate Sale,Super Splendor,Commuter,125,Matte Blue,42,Male,UPI,95388,364,9208,10242,0,5059,109627,82374,27253,4,4.1
ORD017580,11-10-2024,2024,10,October,Q4,Maharashtra,Pune,Hero Dealer Pune,Showroom Walk-in,Splendor Plus,Commuter,100,Grey,45,Male,Finance,91840,1003,1686,4324,58551,1086,99358,67498,31860,14,4.0
ORD017581,30-08-2024,2024,8,August,Q3,Jammu and Kashmir,Srinagar,Hero Dealer Srinagar,Corporate Sale,Destini 125,Scooter,125,Red,56,Male,Finance,90520,5791,5400,7334,56862,2769,91530,70398,21132,2,3.9
ORD017582,14-02-2024,2024,2,February,Q1,Bihar,Gaya,Hero Dealer Gaya,Corporate Sale,Xpulse 200 4V,Adventure,199,Grey,33,Female,UPI,168932,6449,3018,6711,0,22,190418,122875,67543,15,3.8
